CUST_ID,SIU_CUST_YN,SEX,AGE,RESI_COST,RESI_TYPE_CODE,FP_CAREER,CUST_RGST,CTPR,OCCP_GRP_1,OCCP_GRP_2,TOTALPREM,MINCRDT,MAXCRDT,WEDD_YN,MATE_OCCP_GRP_1,CHLD_CNT,MAX_PAYM_YM,MAX_PRM,CUST_INCM
312,N,2,66,20000,20,N,200306,경기,1.주부,주부,12026017,6,6,N,None,0,2001-06-01,109908,3413
313,N,1,66,0,11,N,200306,전남,7.1차산업,1차산업 종사자,161959071,6,6,Y,7.1차산업,1,2016-06-01,2206343,3413
314,N,1,66,3669,11,N,200306,전북,8.기타,단순 노무직,6288270,6,6,N,None,0,2009-11-01,51920,3413
317,N,2,66,15000,20,N,200306,대전,1.주부,주부,9122370,6,6,Y,6.제조업,0,2006-03-01,51000,3413
319,N,2,66,4027,20,N,200306,부산,1.주부,주부,7722600,6,6,N,None,0,2003-01-01,52200,3413
320,Y,2,66,16805,20,N,200306,광주,2.자영업,자영업,56770914,6,6,Y,3.사무직,0,2003-06-01,1618270,3413
322,N,2,66,1958,11,N,200306,충남,1.주부,주부,3906370,6,6,N,None,0,2008-04-01,70599,3413
324,N,1,65,3174,40,N,200306,전남,7.1차산업,1차산업 종사자,62864762,6,6,Y,1.주부,1,2007-10-01,458086,3413
325,N,2,65,9166,20,N,200306,경북,1.주부,주부,6932202,6,6,Y,6.제조업,0,2003-05-01,58200,3413
326,Y,2,65,10694,20,N,200306,경남,1.주부,주부,22224320,6,6,Y,5.서비스,0,2007-04-01,1114700,3413
327,N,2,65,41805,20,N,200306,경기,1.주부,주부,37750544,6,6,Y,3.사무직,0,2003-05-01,1072600,3413
328,N,2,65,16388,20,N,200306,부산,1.주부,주부,37819033,6,6,N,None,0,2008-10-01,280394,3413
329,N,2,65,20138,20,N,200306,충북,8.기타,기타,18909900,1,99,Y,3.사무직,0,2002-02-01,442960,3413
330,N,2,65,12403,11,N,200306,부산,2.자영업,자영업,4994899,6,6,Y,8.기타,0,2003-05-01,41900,3413
331,N,2,65,15416,30,N,200306,서울,1.주부,주부,18395096,6,6,Y,5.서비스,0,2015-06-01,95600,3413
332,N,2,65,4608,13,N,200303,경기,1.주부,주부,32647092,6,6,N,None,0,2013-11-01,862017,3413
333,N,2,65,12200,40,N,200306,울산,5.서비스,3차산업 종사자,36632665,6,6,N,None,0,2004-01-01,1717120,3413
334,N,2,65,12361,30,N,200306,서울,1.주부,주부,28312434,6,6,Y,8.기타,0,2004-08-01,191840,3413
335,N,2,65,10833,20,N,200306,광주,1.주부,주부,9899928,6,6,N,None,0,1999-04-01,626435,3413
336,N,1,65,10157,11,N,200306,경남,5.서비스,2차산업 종사자,14064605,6,6,N,None,0,2003-05-01,118140,3413
337,N,1,65,5643,13,N,200306,경기,1.주부,주부,0,6,6,Y,1.주부,2,2002-09-01,29,3413
338,Y,2,65,14444,20,N,200306,인천,2.자영업,자영업,17197486,6,6,Y,6.제조업,0,2004-10-01,292084,3413
339,N,2,65,11111,20,N,200306,부산,1.주부,주부,30533312,6,6,N,None,0,2013-06-01,201612,3413
341,Y,2,65,11775,40,N,200306,인천,5.서비스,3차산업 종사자,21132660,7,8,N,None,0,2001-11-01,273000,3413
342,N,2,65,33472,20,N,200306,서울,2.자영업,자영업,16144668,6,99,N,None,0,2008-12-01,198340,3413
343,N,2,65,12638,20,N,200306,전북,4.전문직,교사,21744934,6,6,Y,3.사무직,0,2004-12-01,430713,3413
345,N,2,65,2186,13,N,200306,경남,5.서비스,3차산업 종사자,54903627,6,6,Y,6.제조업,0,2004-04-01,445656,3413
346,N,1,65,0,99,N,200306,강원,5.서비스,2차산업 종사자,47204060,6,6,No,None,0,2007-12-01,448203,3413
347,N,1,65,19722,20,N,200306,부산,6.제조업,운전직,5839104,6,6,Y,1.주부,0,2003-05-01,48920,3413
348,N,2,65,8236,12,N,200306,서울,1.주부,주부,41589419,6,6,N,None,0,2003-05-01,251300,3413
349,N,1,65,7361,20,N,200306,대전,8.기타,기타,17859320,6,6,Y,8.기타,0,2008-02-01,232380,3413
350,Y,1,65,48724,11,N,200306,경기,3.사무직,사무직,46359301,6,6,Y,1.주부,2,2003-05-01,770400,3413
351,N,2,65,0,99,N,200306,강원,1.주부,주부,16824247,6,6,Y,5.서비스,0,2001-11-01,314800,3413
352,N,1,65,25000,20,N,200306,경기,5.서비스,3차산업 종사자,11081279,6,6,N,None,0,2003-05-01,93050,3413
354,N,2,64,6277,40,N,200306,경북,2.자영업,자영업,32327862,6,6,Y,2.자영업,0,2015-09-01,471757,3413
356,N,2,64,27777,20,N,200306,경남,1.주부,주부,7539283,6,6,Y,6.제조업,1,2003-05-01,88100,3413
357,N,2,64,5871,11,N,200306,경남,1.주부,주부,16937850,6,6,Y,4.전문직,0,2015-08-01,109000,3413
358,N,2,64,7916,20,N,200306,광주,2.자영업,자영업,44478900,8,8,Y,5.서비스,0,2011-05-01,297600,3413
360,Y,1,64,8316,99,N,200306,인천,5.서비스,2차산업 종사자,29297133,6,6,Y,1.주부,1,2009-09-01,679873,3413
361,N,2,64,6748,99,N,200306,광주,6.제조업,2차산업 종사자,13446249,6,6,Y,6.제조업,0,2003-05-01,110700,3413
362,N,1,64,21111,20,N,200306,서울,5.서비스,2차산업 종사자,13065220,6,6,Y,1.주부,0,2003-06-01,141460,3413
363,N,1,64,9773,12,N,200306,충북,3.사무직,사무직,24490760,6,6,Y,8.기타,0,2003-01-01,218440,3413
365,N,2,64,5555,20,N,200306,경북,1.주부,주부,15819713,6,6,Y,6.제조업,0,2000-06-01,173877,3413
368,N,1,64,40737,20,N,200306,서울,3.사무직,사무직,26793713,6,6,Y,5.서비스,1,2016-06-01,158090,3413
370,N,1,64,4444,20,N,200306,경기,6.제조업,운전직,35605358,6,6,Y,None,3,2003-11-01,282700,3413
371,Y,2,64,5277,20,N,200306,전북,1.주부,주부,1672300,6,6,N,None,0,1999-11-01,98000,3413
373,N,2,64,25555,20,N,200306,광주,8.기타,3차산업 종사자,32147298,6,6,Y,7.1차산업,0,2005-01-01,296158,3413
375,N,1,63,17222,20,N,200306,부산,2.자영업,자영업,4817400,6,6,Y,1.주부,1,2016-06-01,38850,3413
376,N,1,63,9506,13,N,200306,서울,6.제조업,운전직,5580560,6,6,Y,2.자영업,2,2009-11-01,98630,3413
378,N,2,63,7361,30,N,200306,인천,1.주부,주부,3553964,6,6,N,None,0,2003-05-01,29820,3413
379,Y,2,63,10555,30,N,200306,인천,1.주부,주부,49266091,6,6,N,None,0,2006-05-01,398410,3413
382,N,2,63,2286,11,N,200306,경북,5.서비스,3차산업 종사자,3953038,6,6,N,None,0,2003-08-01,120191,3413
384,N,1,63,25555,20,N,200306,전남,6.제조업,2차산업 종사자,60078667,6,6,Y,4.전문직,2,2004-08-01,374562,3413
385,Y,2,63,0,99,N,200306,강원,1.주부,주부,48717511,6,6,N,None,0,2006-03-01,349849,3413
386,N,2,63,55000,20,N,200306,경기,1.주부,주부,47205121,6,6,Y,3.사무직,1,2008-10-01,497028,3413
388,N,2,63,10075,40,N,200306,경기,5.서비스,3차산업 종사자,13664644,6,6,Y,5.서비스,0,2003-05-01,114800,3413
389,N,1,63,26111,20,N,200306,경기,6.제조업,운전직,3185344,6,6,N,None,0,2003-05-01,26750,3413
390,N,2,63,20555,20,N,200306,경기,1.주부,주부,19043435,6,6,Y,2.자영업,1,2001-02-01,206900,3413
391,N,1,63,0,99,N,200306,경북,5.서비스,2차산업 종사자,51900,6,6,Y,5.서비스,1,2000-05-01,51900,3413
392,N,2,63,8333,20,N,200306,광주,5.서비스,3차산업 종사자,12615972,6,6,Y,6.제조업,0,2003-05-01,64400,3413
393,N,1,63,18611,20,N,200306,충북,3.사무직,단순 사무직,199210000,6,6,Y,1.주부,0,2014-02-01,1660083,3413
394,N,1,63,30254,40,N,200306,서울,2.자영업,자영업,16434075,6,6,Y,1.주부,2,2003-06-01,330000,3413
398,N,2,62,0,99,N,200306,대구,1.주부,주부,217918945,3,99,Y,4.전문직,2,2007-10-01,3648627,3413
400,N,2,62,28888,20,N,200306,경기,5.서비스,3차산업 종사자,50420528,6,6,N,None,0,2001-09-01,283250,3413
402,N,1,62,18190,11,N,200306,전북,3.사무직,사무직,11165698,3,6,Y,4.전문직,3,2016-06-01,77900,3413
403,N,1,62,6409,40,N,200306,전북,2.자영업,자영업,31735018,6,6,Y,1.주부,1,2002-03-01,144600,3413
404,N,2,62,9642,12,N,200306,경기,1.주부,주부,25552178,6,6,Y,3.사무직,0,2016-06-01,99750,3413
405,N,1,62,89166,20,N,200306,서울,2.자영업,자영업,127613798,6,6,Y,2.자영업,0,2003-05-01,1871050,3413
406,N,2,62,4052,99,N,200306,경기,7.1차산업,1차산업 종사자,11172356,6,6,N,None,0,2014-07-01,276108,3413
407,N,1,62,15555,20,N,200306,강원,2.자영업,자영업,9698250,6,6,Y,2.자영업,1,2003-05-01,115000,3413
408,N,2,62,14993,30,N,200306,경기,1.주부,주부,42033348,2,99,Y,5.서비스,0,2015-02-01,378000,3413
411,Y,2,62,7729,11,N,200306,부산,1.주부,주부,20024568,6,6,Y,3.사무직,0,2002-10-01,165185,3413
412,N,2,62,17222,20,N,200303,울산,1.주부,주부,18435811,6,6,Y,None,1,2014-04-01,239479,3413
413,N,1,62,0,99,N,200306,서울,2.자영업,자영업,47083032,1,99,N,None,0,2003-02-01,552748,3413
414,N,2,62,1286,11,N,200306,전남,5.서비스,3차산업 종사자,33685185,6,8,N,None,0,2005-10-01,295410,3413
415,N,2,62,20000,20,N,200306,울산,1.주부,주부,87597220,6,6,Y,3.사무직,0,2008-02-01,340721,3413
416,N,2,62,8194,30,N,200306,경기,1.주부,주부,15964411,6,6,Y,6.제조업,0,2007-09-01,153460,3413
419,N,1,62,15138,20,N,200306,경기,3.사무직,교육관련직,49513128,6,6,Y,1.주부,1,2001-11-01,882370,3413
421,N,1,62,4704,11,N,200306,경남,7.1차산업,1차산업 종사자,10189074,8,8,Y,1.주부,0,2003-05-01,85400,3413
422,Y,2,62,38611,20,N,200306,서울,1.주부,주부,93313771,6,99,Y,8.기타,1,2005-03-01,761577,3413
423,N,1,62,5636,40,N,200306,전남,2.자영업,자영업,86794346,4,6,Y,2.자영업,1,2013-03-01,744854,3413
424,N,1,62,4849,12,N,200306,경기,6.제조업,운전직,7258828,8,8,Y,1.주부,1,2010-11-01,412730,3413
426,Y,2,62,0,99,N,200306,강원,1.주부,주부,52564721,6,6,Y,None,1,2005-05-01,736046,3413
428,N,2,62,14444,20,N,200306,광주,1.주부,주부,12450592,7,7,Y,None,0,2003-01-01,55384,3413
429,N,1,62,31111,20,N,200306,서울,5.서비스,2차산업 종사자,152573891,6,6,Y,1.주부,2,2007-01-01,2041178,3413
430,N,2,61,3573,11,N,200306,부산,1.주부,주부,269758758,6,6,Y,2.자영업,1,2003-03-01,1700300,3413
431,N,2,61,14305,30,N,200306,울산,5.서비스,3차산업 종사자,37508038,6,6,Y,None,1,2007-11-01,340897,3413
434,N,2,61,8333,30,N,200306,부산,6.제조업,운전직,56820941,6,6,N,None,0,2005-11-01,140121,3413
435,N,1,61,37083,20,N,200306,충북,4.전문직,교사,29990706,6,6,Y,1.주부,0,2016-06-01,175591,3413
438,N,2,61,8750,20,N,200303,인천,5.서비스,2차산업 종사자,83500684,6,99,Y,5.서비스,0,2014-10-01,1168154,3413
439,N,1,61,13194,30,N,200306,경기,4.전문직,교사,2862400,6,6,Y,1.주부,0,2002-12-01,358850,3413
441,N,2,61,64027,20,N,200306,서울,3.사무직,사무직,42480980,6,6,N,None,0,2003-05-01,357464,3413
442,N,2,61,21944,20,N,200306,울산,1.주부,주부,57943608,6,6,N,None,0,2013-02-01,583933,3413
443,N,2,61,37222,20,N,200306,서울,5.서비스,3차산업 종사자,55336769,6,6,Y,2.자영업,1,2001-01-01,333935,3413
444,N,2,61,20988,11,N,200306,경남,1.주부,주부,22848409,6,6,Y,6.제조업,2,2010-06-01,173941,3413
445,Y,2,61,17916,20,N,200306,부산,1.주부,주부,13647085,6,6,Y,4.전문직,1,2011-05-01,146539,3413
447,N,2,61,15623,40,N,200306,서울,1.주부,주부,29571833,6,6,N,None,0,2004-03-01,162050,3413
448,Y,1,61,9869,30,N,200303,서울,6.제조업,운전직,878944,6,6,Y,1.주부,0,2012-02-01,98536,3413
450,N,2,61,55972,20,N,200306,서울,1.주부,주부,20358117,6,6,Y,2.자영업,1,2016-06-01,169993,3413
452,Y,2,61,20277,20,N,200306,강원,1.주부,주부,144010342,6,6,Y,2.자영업,2,2010-04-01,674678,3413
454,N,2,61,8452,11,N,200306,전북,1.주부,주부,24659830,6,6,Y,6.제조업,2,2000-01-01,347600,3413
455,Y,2,61,10694,20,N,200306,서울,1.주부,주부,14124332,6,6,Y,3.사무직,2,2014-06-01,133004,3413
456,Y,2,61,2351,11,N,200306,강원,1.주부,주부,20388852,6,6,Y,7.1차산업,1,2006-05-01,141350,3413
457,N,2,61,2988,40,N,200306,충북,5.서비스,3차산업 종사자,128846487,6,99,Y,2.자영업,1,2016-05-01,1204529,3413
458,N,1,60,12500,20,N,200306,강원,7.1차산업,1차산업 종사자,70750,6,6,Y,1.주부,2,2002-07-01,29,4579
459,N,2,60,6944,20,N,200306,전북,1.주부,주부,26440705,6,6,N,None,0,2003-05-01,554300,0
460,N,1,60,31666,20,N,200306,경남,3.사무직,사무직,41563859,6,6,Y,2.자영업,3,2003-12-01,490832,4962
461,N,2,60,14305,30,N,200306,경기,1.주부,주부,213925,6,6,Y,5.서비스,0,2009-10-01,1009800,0
462,N,2,60,3041,13,N,200306,대전,2.자영업,자영업,14139045,6,6,Y,5.서비스,2,2004-10-01,302063,3741
464,N,1,60,12869,11,N,200306,대구,2.자영업,자영업,6868738,6,6,Y,1.주부,0,2005-10-01,32900,4728
465,N,1,60,26666,20,N,200306,경남,2.자영업,자영업,6214741,6,6,Y,3.사무직,2,2004-01-01,103700,5270
468,N,2,60,16135,13,N,200306,서울,1.주부,주부,4193774,6,6,Y,3.사무직,0,2003-05-01,34670,0
469,Y,1,60,15138,30,N,200306,서울,3.사무직,사무직,21339882,6,6,Y,1.주부,0,2009-09-01,119320,4689
470,N,1,60,6834,40,N,200306,경북,2.자영업,자영업,72027950,4,99,Y,5.서비스,1,2016-06-01,2328457,9896
471,N,1,60,11662,99,Y,200306,부산,3.사무직,사무직,18784806,6,6,Y,1.주부,3,2008-08-01,480032,4603
472,Y,2,60,18333,30,N,200306,서울,8.기타,단순 노무직,91721230,6,7,Y,6.제조업,2,2006-05-01,863057,2862
473,Y,2,60,16944,20,N,200306,부산,1.주부,주부,53883088,6,6,N,None,0,2008-11-01,776616,0
474,N,1,60,19094,99,N,200306,서울,2.자영업,자영업,2444850,8,8,Y,2.자영업,2,2013-07-01,117600,4794
475,N,2,60,8285,99,N,200306,경기,1.주부,주부,59505561,9,9,Y,6.제조업,0,2008-06-01,573688,0
476,N,2,60,25555,20,N,200306,경기,1.주부,주부,1658687,6,7,Y,5.서비스,0,2005-11-01,13900,0
478,N,1,60,5992,12,N,200306,대구,5.서비스,2차산업 종사자,5594516,5,99,N,None,0,2016-06-01,50500,4087
480,N,1,60,14267,12,N,200306,서울,2.자영업,자영업,18919346,6,6,Y,2.자영업,1,2003-05-01,186100,5002
481,N,1,60,10136,40,N,200306,전남,5.서비스,3차산업 종사자,92000,7,7,Y,1.주부,3,1998-12-01,46000,4484
482,N,2,60,16302,11,N,200301,충북,2.자영업,자영업,47073225,6,6,Y,3.사무직,1,2006-10-01,768647,5111
483,N,2,60,18888,20,N,200306,대구,8.기타,학생,22646182,6,6,Y,6.제조업,1,2003-06-01,135250,0
484,N,1,60,51250,20,N,200303,경기,3.사무직,사무직,12761771,6,6,Y,1.주부,4,2015-12-01,152422,7112
485,N,2,60,17361,20,N,200306,부산,5.서비스,자영업,20211978,6,6,Y,3.사무직,2,2004-11-01,142720,3762
486,N,2,60,6344,20,N,200306,경남,1.주부,주부,8764228,3,99,Y,6.제조업,1,2015-12-01,223210,0
489,N,2,60,20699,11,N,200306,전북,1.주부,주부,13967407,6,6,Y,3.사무직,0,2005-01-01,145300,0
490,N,2,60,11573,12,N,200306,서울,8.기타,주부,51740320,6,6,Y,5.서비스,1,2006-12-01,208180,3825
491,N,2,60,8827,40,N,200306,대구,2.자영업,자영업,56902567,6,6,Y,5.서비스,2,2011-05-01,614266,4493
492,N,2,60,24722,20,N,200306,인천,1.주부,주부,114381036,4,6,Y,5.서비스,1,2013-06-01,1085866,0
494,N,2,59,5883,40,N,200306,충남,5.서비스,3차산업 종사자,35078067,7,99,Y,4.전문직,3,2014-07-01,929428,4108
495,N,2,59,0,99,N,200306,충남,5.서비스,2차산업 종사자,78857399,6,7,Y,7.1차산업,0,2007-03-01,840555,3128
497,N,2,59,43472,20,N,200306,서울,2.자영업,자영업,213673744,4,6,Y,2.자영업,3,2012-11-01,1960686,6483
498,N,1,59,27496,11,N,200306,충북,3.사무직,공무원,8405296,6,6,Y,5.서비스,0,2003-05-01,46400,5169
499,N,1,59,16666,20,N,200306,경남,3.사무직,사무직,31854426,6,6,Y,2.자영업,2,2006-08-01,186714,4824
502,N,2,59,27222,20,Y,200306,부산,1.주부,주부,6376264,6,6,Y,None,1,2003-05-01,201700,0
503,N,1,59,10694,20,N,200306,부산,3.사무직,기업/단체 임원,22522348,6,6,Y,1.주부,3,2011-12-01,262300,7520
504,N,1,59,46203,20,N,200306,경기,3.사무직,사무직,16802158,6,6,Y,1.주부,2,2003-05-01,128505,5361
505,N,1,59,53333,20,N,200306,서울,3.사무직,사무직,3600000,6,6,Y,None,0,2002-08-01,29,5365
507,N,1,59,32639,13,N,200306,경기,2.자영업,자영업,55631164,6,6,Y,2.자영업,3,2003-05-01,137700,6052
508,N,2,59,4226,13,N,200306,울산,5.서비스,3차산업 종사자,0,6,6,N,None,0,2003-05-01,70700,3103
509,N,2,59,22638,20,N,200306,충북,8.기타,3차산업 종사자,34176721,6,6,Y,7.1차산업,0,2011-12-01,281248,3978
510,N,2,59,13942,30,N,200306,서울,1.주부,주부,55271300,6,6,Y,3.사무직,0,2007-03-01,351372,0
511,N,2,59,12055,99,N,200306,경기,1.주부,주부,12236956,6,6,Y,5.서비스,1,2016-06-01,55400,0
514,N,2,59,30555,20,N,200306,서울,1.주부,주부,14262194,6,6,Y,4.전문직,2,2003-05-01,191808,0
515,N,2,59,10968,13,N,200306,경기,2.자영업,자영업,102364573,6,6,Y,None,1,2003-05-01,674700,5168
516,Y,2,59,17440,99,N,200306,서울,1.주부,주부,0,6,6,Y,3.사무직,0,2003-05-01,86600,0
517,N,1,59,30555,20,N,200306,서울,2.자영업,자영업,268099107,6,6,Y,1.주부,1,2004-09-01,4263039,5434
518,N,2,59,9861,20,N,200306,경기,2.자영업,자영업,17206286,5,6,Y,2.자영업,0,2003-10-01,157410,3809
521,N,2,59,20284,99,N,200306,서울,1.주부,주부,10414926,6,6,Y,3.사무직,2,2003-05-01,86600,0
522,N,1,58,39305,20,N,200306,서울,4.전문직,공무원,26810914,6,6,N,None,0,2004-11-01,162891,5394
524,N,2,58,23684,12,N,200306,경기,8.기타,주부,15490718,7,7,Y,6.제조업,2,2004-11-01,274850,2845
525,Y,1,58,7361,30,N,200306,전북,2.자영업,자영업,1029394,6,6,Y,1.주부,3,1998-03-01,230700,4853
526,N,2,58,4209,13,N,200306,경북,1.주부,주부,35645322,6,6,Y,5.서비스,1,2003-08-01,302435,0
527,N,2,58,5109,40,N,200306,전북,2.자영업,자영업,233068206,6,6,Y,2.자영업,2,2011-05-01,1080471,4891
528,Y,2,58,1638,12,N,200306,부산,1.주부,주부,8237361,6,6,N,None,0,2008-10-01,63795,0
529,N,2,58,6666,30,N,200306,경기,2.자영업,자영업,22296054,6,6,Y,None,2,2007-06-01,205881,4448
530,N,2,58,7787,40,N,200306,전북,2.자영업,자영업,53792972,6,6,Y,2.자영업,2,2003-05-01,304850,4171
531,Y,2,58,7638,30,N,200306,울산,1.주부,주부,110373302,6,6,Y,8.기타,0,2003-05-01,1895210,0
535,N,2,58,23333,20,N,200306,대구,2.자영업,자영업,86678063,6,6,Y,2.자영업,2,2004-05-01,740392,4793
536,N,2,58,2639,13,N,200306,경기,8.기타,단순 노무직,19038547,2,99,Y,3.사무직,3,2016-06-01,459856,3180
537,N,1,58,21527,20,N,200306,경기,3.사무직,사무직,38270564,6,6,Y,4.전문직,2,2008-09-01,391334,5135
538,N,1,58,5144,99,N,200306,경북,7.1차산업,1차산업 종사자,15267626,6,6,N,None,0,2000-10-01,341433,4220
541,Y,2,58,6242,99,N,200306,충남,2.자영업,자영업,9854625,6,6,N,None,0,2010-10-01,82500,4233
542,N,2,58,9591,11,N,200306,경북,1.주부,주부,24116656,6,6,Y,6.제조업,1,2005-02-01,129604,0
544,Y,1,58,27083,20,N,200306,부산,3.사무직,사무직,254732084,4,6,Y,1.주부,3,2005-02-01,44959804,10802
545,Y,2,58,13333,20,N,200306,인천,1.주부,주부,25613176,6,6,Y,7.1차산업,2,2003-05-01,364033,0
546,N,2,58,1796,11,N,200306,전남,1.주부,주부,0,6,6,Y,7.1차산업,1,2005-08-01,80000,0
548,N,1,58,5114,11,N,200306,충남,5.서비스,자영업,38213095,6,6,Y,1.주부,0,2015-02-01,537316,6682
550,N,2,58,18973,99,N,200306,서울,1.주부,주부,5027013,2,99,Y,5.서비스,2,2002-03-01,82233,0
551,N,2,58,11429,40,N,200306,경남,2.자영업,자영업,124358376,2,6,Y,2.자영업,1,2010-09-01,1233329,5407
552,N,2,58,11238,11,N,200306,충남,1.주부,주부,14342960,6,6,N,None,0,1999-06-01,250000,0
553,N,2,58,33888,20,N,200306,충남,2.자영업,자영업,232881508,6,6,Y,2.자영업,1,2006-12-01,1453991,5034
554,N,2,58,30000,20,N,200306,서울,1.주부,주부,5990335,6,6,Y,5.서비스,2,2001-11-01,52850,0
555,N,2,57,24444,20,N,200306,서울,5.서비스,2차산업 종사자,10218887,6,6,N,None,0,2008-05-01,72100,4112
556,N,1,57,7638,20,N,200306,인천,5.서비스,3차산업 종사자,60672936,6,6,Y,1.주부,2,2006-03-01,191580,3901
557,N,2,57,28194,20,N,200306,경남,1.주부,주부,21803565,6,6,Y,None,0,2015-10-01,351356,0
559,N,1,57,20833,20,N,200306,인천,5.서비스,의료직 종사자,1923900,6,6,Y,1.주부,2,1999-01-01,66900,5169
561,Y,2,57,12777,20,N,200306,경기,1.주부,주부,8549214,8,8,Y,8.기타,2,2008-01-01,372360,0
562,N,1,57,15833,20,N,200306,경기,5.서비스,3차산업 종사자,247698,3,99,Y,1.주부,2,2016-06-01,82566,4951
563,N,2,57,11894,12,N,200306,서울,1.주부,주부,41798359,6,6,Y,5.서비스,1,2004-07-01,428260,0
564,N,1,57,23750,20,N,200306,대전,3.사무직,사무직,25430609,6,6,Y,1.주부,2,2006-01-01,166903,5626
565,N,2,57,0,99,N,200306,서울,2.자영업,자영업,11035141,6,6,Y,3.사무직,2,2003-05-01,109600,4065
566,N,1,57,5138,20,N,200306,전남,2.자영업,자영업,0,10,10,Y,2.자영업,1,2012-11-01,512300,4682
567,N,2,57,2455,12,N,200306,경남,1.주부,주부,21691170,6,6,Y,8.기타,0,2003-05-01,121492,0
570,Y,1,57,8055,30,N,200306,인천,2.자영업,자영업,6393070,6,6,Y,8.기타,2,2010-08-01,246940,4544
573,N,2,57,15016,11,N,200306,경남,7.1차산업,1차산업 종사자,11569240,0,99,Y,7.1차산업,1,2003-05-01,95500,3935
574,N,1,57,4118,99,N,200306,경북,7.1차산업,1차산업 종사자,46696160,6,6,Y,1.주부,1,2003-05-01,219200,3460
576,N,1,57,14450,40,N,200306,부산,3.사무직,사무직,18285399,7,7,N,None,0,1999-01-01,427640,5291
577,N,2,57,22582,11,N,200306,충남,1.주부,주부,11908156,6,8,Y,7.1차산업,3,2013-11-01,209950,0
578,N,2,57,8277,13,N,200306,경기,8.기타,단순 노무직,10968440,1,99,Y,None,1,2015-06-01,166950,3217
579,N,1,57,30000,20,N,200306,울산,5.서비스,2차산업 종사자,43171929,6,6,Y,5.서비스,2,2013-03-01,349351,5425
580,N,1,57,27222,20,N,200306,경기,5.서비스,2차산업 종사자,22972892,6,6,Y,1.주부,2,2004-10-01,147632,5317
582,N,2,57,20972,20,N,200306,경기,4.전문직,공무원,24292134,6,6,Y,None,2,2015-09-01,554803,4478
583,N,2,57,10287,12,N,200306,서울,4.전문직,전문직,69168015,8,8,Y,5.서비스,2,2004-06-01,692630,4214
584,N,2,57,2228,11,N,200306,광주,7.1차산업,1차산업 종사자,20643149,6,6,Y,7.1차산업,2,2016-06-01,225985,3305
586,N,1,57,40416,20,N,200306,인천,3.사무직,사무직,9233900,6,6,Y,2.자영업,2,2003-05-01,58800,5672
